material_id,pretty_formula,formation_energy_per_atom,num_elements,elements,crystal_system,space_group_symbol,nsites,composition,num_halogens,num_unique_halogen_types
mp-1112443,K2TmAgCl6,-2.006621741399999,4,"[Element Ag, Element Cl, Element K, Element Tm]",Cubic,Fm-3m,10,K2 Tm1 Ag1 Cl6,6.0,1
mp-1112061,K2TmAuCl6,-2.00241253745,4,"[Element Au, Element Cl, Element K, Element Tm]",Cubic,Fm-3m,10,K2 Tm1 Au1 Cl6,6.0,1
mp-1112215,K2TmCuCl6,-1.9673442948999962,4,"[Element Cl, Element Cu, Element K, Element Tm]",Cubic,Fm-3m,10,K2 Tm1 Cu1 Cl6,6.0,1
mp-1112271,K2VAgF6,-2.688357245616667,4,"[Element Ag, Element F, Element K, Element V]",Cubic,Fm-3m,10,K2 V1 Ag1 F6,6.0,1
mp-1112253,K2VAuF6,-2.49830392445,4,"[Element Au, Element F, Element K, Element V]",Cubic,Fm-3m,10,K2 V1 Au1 F6,6.0,1
mp-1112011,K2VHgF6,-2.6270630087000013,4,"[Element F, Element Hg, Element K, Element V]",Cubic,Fm-3m,10,K2 V1 Hg1 F6,6.0,1
mp-1110911,K2YAgBr6,-1.815570857616666,4,"[Element Ag, Element Br, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Ag1 Br6,6.0,1
mp-1110872,K2YAgCl6,-2.012176435999998,4,"[Element Ag, Element Cl, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Ag1 Cl6,6.0,1
mp-1110847,K2YAgF6,-3.154359353616666,4,"[Element Ag, Element F, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Ag1 F6,6.0,1
mp-1110947,K2YAgI6,-1.361794086616666,4,"[Element Ag, Element I, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Ag1 I6,6.0,1
mp-1112058,K2YAuBr6,-1.695225902449999,4,"[Element Au, Element Br, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Au1 Br6,6.0,1
mp-1112059,K2YAuCl6,-1.991902996449999,4,"[Element Au, Element Cl, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Au1 Cl6,6.0,1
mp-1112320,K2YAuF6,-2.965587578449999,4,"[Element Au, Element F, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Au1 F6,6.0,1
mp-1112056,K2YAuI6,-1.2682339684500001,4,"[Element Au, Element I, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Au1 I6,6.0,1
mp-1112034,K2YCuBr6,-1.77168778445,4,"[Element Br, Element Cu, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Cu1 Br6,6.0,1
mp-1112158,K2YCuCl6,-1.9743445044999932,4,"[Element Cl, Element Cu, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Cu1 Cl6,6.0,1
mp-1112242,K2YCuF6,-3.125481663449999,4,"[Element Cu, Element F, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Cu1 F6,6.0,1
mp-1110942,K2YCuI6,-1.30573541945,4,"[Element Cu, Element I, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Cu1 I6,6.0,1
mp-1112025,K2YHgBr6,-1.728962646699999,4,"[Element Br, Element Hg, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Hg1 Br6,6.0,1
mp-1112193,K2YHgCl6,-1.894638868750003,4,"[Element Cl, Element Hg, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Hg1 Cl6,6.0,1
mp-1112192,K2YHgF6,-3.0640209197,4,"[Element F, Element Hg, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Hg1 F6,6.0,1
mp-1112022,K2YHgI6,-1.2965844967,4,"[Element Hg, Element I, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 Hg1 I6,6.0,1
mp-1111679,K2YInCl6,-2.166495664116666,4,"[Element Cl, Element In, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 In1 Cl6,6.0,1
mp-1111119,K2YInF6,-3.251672525116666,4,"[Element F, Element In, Element K, Element Y]",Cubic,Fm-3m,10,K2 Y1 In1 F6,6.0,1
mp-1111194,K2YTlBr6,-1.8929744717833341,4,"[Element Br, Element K, Element Tl, Element Y]",Cubic,Fm-3m,10,K2 Y1 Tl1 Br6,6.0,1
mp-1111122,K2YTlF6,-3.279106814783334,4,"[Element F, Element K, Element Tl, Element Y]",Cubic,Fm-3m,10,K2 Y1 Tl1 F6,6.0,1
mp-1111185,K3AlBr6,-1.758407436174999,3,"[Element Al, Element Br, Element K]",Cubic,Fm-3m,10,K3 Al1 Br6,6.0,1
mp-1111502,K3AlCl6,-2.120414557174999,3,"[Element Al, Element Cl, Element K]",Cubic,Fm-3m,10,K3 Al1 Cl6,6.0,1
mp-1095079,K3AlF6,-3.402247983774997,3,"[Element Al, Element F, Element K]",Cubic,Fm-3m,10,K3 Al1 F6,6.0,1
mp-1110930,K3AlI6,-1.266776382175,3,"[Element Al, Element I, Element K]",Cubic,Fm-3m,10,K3 Al1 I6,6.0,1
mp-1110929,K3AsBr6,-1.483631004924999,3,"[Element As, Element Br, Element K]",Cubic,Fm-3m,10,K3 As1 Br6,6.0,1
mp-1111182,K3AsCl6,-1.7568540909250001,3,"[Element As, Element Cl, Element K]",Cubic,Fm-3m,10,K3 As1 Cl6,6.0,1
mp-1111501,K3AsF6,-2.750747019925,3,"[Element As, Element F, Element K]",Cubic,Fm-3m,10,K3 As1 F6,6.0,1
mp-1111178,K3AsI6,-1.090858318924999,3,"[Element As, Element I, Element K]",Cubic,Fm-3m,10,K3 As1 I6,6.0,1
mp-1111500,K3AuBr6,-1.287507607174999,3,"[Element Au, Element Br, Element K]",Cubic,Fm-3m,10,K3 Au1 Br6,6.0,1
mp-1111499,K3AuCl6,-1.516515448174999,3,"[Element Au, Element Cl, Element K]",Cubic,Fm-3m,10,K3 Au1 Cl6,6.0,1
mp-1111498,K3AuF6,-2.287342582175,3,"[Element Au, Element F, Element K]",Cubic,Fm-3m,10,K3 Au1 F6,6.0,1
mp-1110928,K3BiBr6,-1.6112242911749992,3,"[Element Bi, Element Br, Element K]",Cubic,Fm-3m,10,K3 Bi1 Br6,6.0,1
mp-1110887,K3BiCl6,-1.6806278021249992,3,"[Element Bi, Element Cl, Element K]",Cubic,Fm-3m,10,K3 Bi1 Cl6,6.0,1
mp-1110846,K3BiF6,-2.857933783175,3,"[Element Bi, Element F, Element K]",Cubic,Fm-3m,10,K3 Bi1 F6,6.0,1
mp-1110960,K3BiI6,-1.204833895175,3,"[Element Bi, Element I, Element K]",Cubic,Fm-3m,10,K3 Bi1 I6,6.0,1
mp-1110927,K3CeBr6,-2.053622275174999,3,"[Element Br, Element Ce, Element K]",Cubic,Fm-3m,10,K3 Ce1 Br6,6.0,1
mp-1111177,K3CeCl6,-2.290435123125,3,"[Element Ce, Element Cl, Element K]",Cubic,Fm-3m,10,K3 Ce1 Cl6,6.0,1
mp-1110959,K3CeI6,-1.5853532041749991,3,"[Element Ce, Element I, Element K]",Cubic,Fm-3m,10,K3 Ce1 I6,6.0,1
mp-1111145,K3CoF6,-2.683251744175,3,"[Element Co, Element F, Element K]",Cubic,Fm-3m,10,K3 Co1 F6,6.0,1
mp-1111695,K3CrF6,-3.080177567174998,3,"[Element Cr, Element F, Element K]",Cubic,Fm-3m,10,K3 Cr1 F6,6.0,1
mp-1111175,K3DyCl6,-2.306264969875001,3,"[Element Cl, Element Dy, Element K]",Cubic,Fm-3m,10,K3 Dy1 Cl6,6.0,1
mp-1211650,K3DyF6,-3.527994018341665,3,"[Element Dy, Element F, Element K]",Cubic,Fm-3m,10,K3 Dy1 F6,6.0,1
mp-1111493,K3ErCl6,-2.301670565208327,3,"[Element Cl, Element Er, Element K]",Cubic,Fm-3m,10,K3 Er1 Cl6,6.0,1
mp-1206189,K3ErF6,-3.546241612175,3,"[Element Er, Element F, Element K]",Cubic,Fm-3m,10,K3 Er1 F6,6.0,1
mp-1111492,K3EuCl6,-2.2180309026750002,3,"[Element Cl, Element Eu, Element K]",Cubic,Fm-3m,10,K3 Eu1 Cl6,6.0,1
mp-1205962,K3EuF6,-3.2453438996750013,3,"[Element Eu, Element F, Element K]",Cubic,Fm-3m,10,K3 Eu1 F6,6.0,1
mp-1111491,K3FeF6,-2.90860409517499,3,"[Element F, Element Fe, Element K]",Cubic,Fm-3m,10,K3 Fe1 F6,6.0,1
mp-1110886,K3GaBr6,-1.612923751924999,3,"[Element Br, Element Ga, Element K]",Cubic,Fm-3m,10,K3 Ga1 Br6,6.0,1
mp-1110859,K3GaCl6,-1.931998244925,3,"[Element Cl, Element Ga, Element K]",Cubic,Fm-3m,10,K3 Ga1 Cl6,6.0,1
mp-1111080,K3GaF6,-3.043798041924998,3,"[Element F, Element Ga, Element K]",Cubic,Fm-3m,10,K3 Ga1 F6,6.0,1
mp-1110958,K3GaI6,-1.163965700925,3,"[Element Ga, Element I, Element K]",Cubic,Fm-3m,10,K3 Ga1 I6,6.0,1
mp-1111176,K3GdCl6,-2.289713767624998,3,"[Element Cl, Element Gd, Element K]",Cubic,Fm-3m,10,K3 Gd1 Cl6,6.0,1
mp-1206199,K3HoCl6,-2.303148899374997,3,"[Element Cl, Element Ho, Element K]",Cubic,Fm-3m,10,K3 Ho1 Cl6,6.0,1
mp-1206658,K3HoF6,-3.535352223674999,3,"[Element F, Element Ho, Element K]",Cubic,Fm-3m,10,K3 Ho1 F6,6.0,1
mp-1111490,K3InBr6,-1.648848100841666,3,"[Element Br, Element In, Element K]",Cubic,Fm-3m,10,K3 In1 Br6,6.0,1
mp-1111173,K3InCl6,-1.9491021458416662,3,"[Element Cl, Element In, Element K]",Cubic,Fm-3m,10,K3 In1 Cl6,6.0,1
mp-1111489,K3InF6,-2.952329527841666,3,"[Element F, Element In, Element K]",Cubic,Fm-3m,10,K3 In1 F6,6.0,1
mp-1111459,K3InI6,-1.214112946841667,3,"[Element I, Element In, Element K]",Cubic,Fm-3m,10,K3 In1 I6,6.0,1
mp-1111425,K3IrF6,-2.506927969175,3,"[Element F, Element Ir, Element K]",Cubic,Fm-3m,10,K3 Ir1 F6,6.0,1
mp-1111424,K3LaCl6,-2.310153578625005,3,"[Element Cl, Element K, Element La]",Cubic,Fm-3m,10,K3 La1 Cl6,6.0,1
mp-1111421,K3LuCl6,-2.291047965291666,3,"[Element Cl, Element K, Element Lu]",Cubic,Fm-3m,10,K3 Lu1 Cl6,6.0,1
mp-1205912,K3LuF6,-3.572912842841666,3,"[Element F, Element K, Element Lu]",Cubic,Fm-3m,10,K3 Lu1 F6,6.0,1
mp-1111694,K3MnF6,-2.900522648968103,3,"[Element F, Element K, Element Mn]",Cubic,Fm-3m,10,K3 Mn1 F6,6.0,1
mp-1110884,K3MoBr6,-1.528057461174999,3,"[Element Br, Element K, Element Mo]",Cubic,Fm-3m,10,K3 Mo1 Br6,6.0,1
mp-1110883,K3MoCl6,-1.736652194374997,3,"[Element Cl, Element K, Element Mo]",Cubic,Fm-3m,10,K3 Mo1 Cl6,6.0,1
mp-553896,K3MoF6,-2.927756605174998,3,"[Element F, Element K, Element Mo]",Cubic,Fm-3m,10,K3 Mo1 F6,6.0,1
mp-1110957,K3MoI6,-1.091496250175,3,"[Element I, Element K, Element Mo]",Cubic,Fm-3m,10,K3 Mo1 I6,6.0,1
mp-1111115,K3NbF6,-2.952687989174999,3,"[Element F, Element K, Element Nb]",Cubic,Fm-3m,10,K3 Nb1 F6,6.0,1
mp-1110926,K3NdBr6,-2.067253847924999,3,"[Element Br, Element K, Element Nd]",Cubic,Fm-3m,10,K3 Nd1 Br6,6.0,1
mp-1110882,K3NdCl6,-2.281193550624999,3,"[Element Cl, Element K, Element Nd]",Cubic,Fm-3m,10,K3 Nd1 Cl6,6.0,1
mp-1110853,K3NdF6,-3.449900987924999,3,"[Element F, Element K, Element Nd]",Cubic,Fm-3m,10,K3 Nd1 F6,6.0,1
mp-1110956,K3NdI6,-1.598685918924999,3,"[Element I, Element K, Element Nd]",Cubic,Fm-3m,10,K3 Nd1 I6,6.0,1
mp-1111140,K3NiF6,-2.572764307175,3,"[Element F, Element K, Element Ni]",Cubic,Fm-3m,10,K3 Ni1 F6,6.0,1
mp-1111081,K3PdF6,-2.445116740175,3,"[Element F, Element K, Element Pd]",Cubic,Fm-3m,10,K3 Pd1 F6,6.0,1
mp-1110925,K3PrBr6,-2.062029076341667,3,"[Element Br, Element K, Element Pr]",Cubic,Fm-3m,10,K3 Pr1 Br6,6.0,1
mp-1110881,K3PrCl6,-2.272290651291665,3,"[Element Cl, Element K, Element Pr]",Cubic,Fm-3m,10,K3 Pr1 Cl6,6.0,1
mp-1110852,K3PrF6,-3.432067384341666,3,"[Element F, Element K, Element Pr]",Cubic,Fm-3m,10,K3 Pr1 F6,6.0,1
mp-1110955,K3PrI6,-1.5961602483416661,3,"[Element I, Element K, Element Pr]",Cubic,Fm-3m,10,K3 Pr1 I6,6.0,1
mp-1111856,K3RhF6,-2.597276491174997,3,"[Element F, Element K, Element Rh]",Cubic,Fm-3m,10,K3 Rh1 F6,6.0,1
mp-1111078,K3RuF6,-2.5809826231749993,3,"[Element F, Element K, Element Ru]",Cubic,Fm-3m,10,K3 Ru1 F6,6.0,1
mp-1110924,K3SbBr6,-1.5592419551749992,3,"[Element Br, Element K, Element Sb]",Cubic,Fm-3m,10,K3 Sb1 Br6,6.0,1
mp-1110880,K3SbCl6,-1.639418502624997,3,"[Element Cl, Element K, Element Sb]",Cubic,Fm-3m,10,K3 Sb1 Cl6,6.0,1
mp-1110845,K3SbF6,-2.828718994174999,3,"[Element F, Element K, Element Sb]",Cubic,Fm-3m,10,K3 Sb1 F6,6.0,1
mp-1110954,K3SbI6,-1.1582172141749991,3,"[Element I, Element K, Element Sb]",Cubic,Fm-3m,10,K3 Sb1 I6,6.0,1
mp-1110923,K3ScBr6,-2.021211225675001,3,"[Element Br, Element K, Element Sc]",Cubic,Fm-3m,10,K3 Sc1 Br6,6.0,1
mp-1110879,K3ScCl6,-2.240673353124999,3,"[Element Cl, Element K, Element Sc]",Cubic,Fm-3m,10,K3 Sc1 Cl6,6.0,1
mp-1111079,K3ScF6,-3.526572962674998,3,"[Element F, Element K, Element Sc]",Cubic,Fm-3m,10,K3 Sc1 F6,6.0,1
mp-1111693,K3ScI6,-1.535936776674999,3,"[Element I, Element K, Element Sc]",Cubic,Fm-3m,10,K3 Sc1 I6,6.0,1
mp-1110878,K3SmCl6,-2.292235718125005,3,"[Element Cl, Element K, Element Sm]",Cubic,Fm-3m,10,K3 Sm1 Cl6,6.0,1
mp-1205731,K3SmF6,-3.478113902674999,3,"[Element F, Element K, Element Sm]",Cubic,Fm-3m,10,K3 Sm1 F6,6.0,1
mp-1111159,K3TaBr6,-1.555294005908332,3,"[Element Br, Element K, Element Ta]",Cubic,Fm-3m,10,K3 Ta1 Br6,6.0,1
mp-1111330,K3TaCl6,-1.886716292908332,3,"[Element Cl, Element K, Element Ta]",Cubic,Fm-3m,10,K3 Ta1 Cl6,6.0,1
mp-1110844,K3TaF6,-2.8935074489083332,3,"[Element F, Element K, Element Ta]",Cubic,Fm-3m,10,K3 Ta1 F6,6.0,1
mp-1111158,K3TaI6,-1.103151429908332,3,"[Element I, Element K, Element Ta]",Cubic,Fm-3m,10,K3 Ta1 I6,6.0,1
mp-1110877,K3TbCl6,-2.309309644624997,3,"[Element Cl, Element K, Element Tb]",Cubic,Fm-3m,10,K3 Tb1 Cl6,6.0,1
mp-1111692,K3TiF6,-3.266874859508333,3,"[Element F, Element K, Element Ti]",Cubic,Fm-3m,10,K3 Ti1 F6,6.0,1
mp-1111161,K3TlBr6,-1.496799403508333,3,"[Element Br, Element K, Element Tl]",Cubic,Fm-3m,10,K3 Tl1 Br6,6.0,1
mp-1111328,K3TlCl6,-1.762459037508333,3,"[Element Cl, Element K, Element Tl]",Cubic,Fm-3m,10,K3 Tl1 Cl6,6.0,1
mp-1111691,K3TlF6,-2.657620796508333,3,"[Element F, Element K, Element Tl]",Cubic,Fm-3m,10,K3 Tl1 F6,6.0,1
mp-1111318,K3TlI6,-1.099529568508333,3,"[Element I, Element K, Element Tl]",Cubic,Fm-3m,10,K3 Tl1 I6,6.0,1
mp-1110876,K3TmCl6,-2.3081295586249952,3,"[Element Cl, Element K, Element Tm]",Cubic,Fm-3m,10,K3 Tm1 Cl6,6.0,1
mp-1205844,K3TmF6,-3.5602813331750003,3,"[Element F, Element K, Element Tm]",Cubic,Fm-3m,10,K3 Tm1 F6,6.0,1
mp-1111308,K3VF6,-3.047231967175,3,"[Element F, Element K, Element V]",Cubic,Fm-3m,10,K3 V1 F6,6.0,1
mp-555403,K3WF6,-2.8451750771749973,3,"[Element F, Element K, Element W]",Cubic,Fm-3m,10,K3 W1 F6,6.0,1
mp-1110922,K3YBr6,-2.078634647175,3,"[Element Br, Element K, Element Y]",Cubic,Fm-3m,10,K3 Y1 Br6,6.0,1
mp-1110875,K3YCl6,-2.304717548625001,3,"[Element Cl, Element K, Element Y]",Cubic,Fm-3m,10,K3 Y1 Cl6,6.0,1
mp-1110843,K3YF6,-3.511177537175,3,"[Element F, Element K, Element Y]",Cubic,Fm-3m,10,K3 Y1 F6,6.0,1
mp-1110953,K3YI6,-1.598888931174999,3,"[Element I, Element K, Element Y]",Cubic,Fm-3m,10,K3 Y1 I6,6.0,1
mp-1205753,K3YbF6,-3.540339901625001,3,"[Element F, Element K, Element Yb]",Cubic,Fm-3m,10,K3 Yb1 F6,6.0,1
mp-1111019,KNa2AlF6,-3.2440640750008622,4,"[Element Al, Element F, Element K, Element Na]",Cubic,Fm-3m,10,K1 Na2 Al1 F6,6.0,1
mp-1111018,KNa2AsF6,-2.564639682750862,4,"[Element As, Element F, Element K, Element Na]",Cubic,Fm-3m,10,K1 Na2 As1 F6,6.0,1
mp-1111017,KNa2CoF6,-2.533209598000862,4,"[Element Co, Element F, Element K, Element Na]",Cubic,Fm-3m,10,K1 Na2 Co1 F6,6.0,1
mp-1111015,KNa2CrF6,-2.9014785230008613,4,"[Element Cr, Element F, Element K, Element Na]",Cubic,Fm-3m,10,K1 Na2 Cr1 F6,6.0,1
mp-1111014,KNa2FeF6,-2.696383594000862,4,"[Element F, Element Fe, Element K, Element Na]",Cubic,Fm-3m,10,K1 Na2 Fe1 F6,6.0,1
mp-1111013,KNa2GaF6,-2.869326611750861,4,"[Element F, Element Ga, Element K, Element Na]",Cubic,Fm-3m,10,K1 Na2 Ga1 F6,6.0,1
mp-1111012,KNa2IrF6,-2.321667562000861,4,"[Element F, Element Ir, Element K, Element Na]",Cubic,Fm-3m,10,K1 Na2 Ir1 F6,6.0,1
mp-1111011,KNa2MnF6,-2.721649505793965,4,"[Element F, Element K, Element Mn, Element Na]",Cubic,Fm-3m,10,K1 Na2 Mn1 F6,6.0,1
mp-1111010,KNa2MoF6,-2.7345319030008612,4,"[Element F, Element K, Element Mo, Element Na]",Cubic,Fm-3m,10,K1 Na2 Mo1 F6,6.0,1
mp-1111009,KNa2NbF6,-2.768514966000862,4,"[Element F, Element K, Element Na, Element Nb]",Cubic,Fm-3m,10,K1 Na2 Nb1 F6,6.0,1
mp-1111008,KNa2PdF6,-2.259310108000861,4,"[Element F, Element K, Element Na, Element Pd]",Cubic,Fm-3m,10,K1 Na2 Pd1 F6,6.0,1
mp-1111007,KNa2RhF6,-2.414702676000861,4,"[Element F, Element K, Element Na, Element Rh]",Cubic,Fm-3m,10,K1 Na2 Rh1 F6,6.0,1
mp-1111006,KNa2RuF6,-2.396515021000862,4,"[Element F, Element K, Element Na, Element Ru]",Cubic,Fm-3m,10,K1 Na2 Ru1 F6,6.0,1
mp-1111407,KNa2SbF6,-2.635762935000861,4,"[Element F, Element K, Element Na, Element Sb]",Cubic,Fm-3m,10,K1 Na2 Sb1 F6,6.0,1
mp-1111005,KNa2ScF6,-3.340794464500861,4,"[Element F, Element K, Element Na, Element Sc]",Cubic,Fm-3m,10,K1 Na2 Sc1 F6,6.0,1
mp-1111004,KNa2TaF6,-2.7521096497341953,4,"[Element F, Element K, Element Na, Element Ta]",Cubic,Fm-3m,10,K1 Na2 Ta1 F6,6.0,1
mp-1111003,KNa2TiF6,-3.087698711334195,4,"[Element F, Element K, Element Na, Element Ti]",Cubic,Fm-3m,10,K1 Na2 Ti1 F6,6.0,1
mp-1223317,KNaMg2F6,-3.48803732686293,4,"[Element F, Element K, Element Mg, Element Na]",Cubic,Fm-3m,10,K1 Na1 Mg2 F6,6.0,1
mp-1114046,KRb2AlBr6,-1.802056757225,4,"[Element Al, Element Br, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Al1 Br6,6.0,1
mp-1113984,KRb2AlCl6,-2.160005042224999,4,"[Element Al, Element Cl, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Al1 Cl6,6.0,1
mp-1113768,KRb2AlF6,-3.425986403225,4,"[Element Al, Element F, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Al1 F6,6.0,1
mp-1114183,KRb2AlI6,-1.314958142224999,4,"[Element Al, Element I, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Al1 I6,6.0,1
mp-1114124,KRb2AsBr6,-1.531015708975,4,"[Element As, Element Br, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 As1 Br6,6.0,1
mp-1114043,KRb2AsCl6,-1.801930458975,4,"[Element As, Element Cl, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 As1 Cl6,6.0,1
mp-1113892,KRb2AsF6,-2.781942948975,4,"[Element As, Element F, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 As1 F6,6.0,1
mp-1114184,KRb2AsI6,-1.140727417975,4,"[Element As, Element I, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 As1 I6,6.0,1
mp-1114125,KRb2AuBr6,-1.334208712225,4,"[Element Au, Element Br, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Au1 Br6,6.0,1
mp-1114398,KRb2AuCl6,-1.561162481225,4,"[Element Au, Element Cl, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Au1 Cl6,6.0,1
mp-1113893,KRb2AuF6,-2.3230942082249992,4,"[Element Au, Element F, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Au1 F6,6.0,1
mp-554941,KRb2BiF6,-2.898331616224999,4,"[Element Bi, Element F, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Bi1 F6,6.0,1
mp-560071,KRb2CoF6,-2.7180167332250003,4,"[Element Co, Element F, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Co1 F6,6.0,1
mp-556264,KRb2CrF6,-3.104713231225,4,"[Element Cr, Element F, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Cr1 F6,6.0,1
mp-1206427,KRb2CuF6,-2.5644642332250003,4,"[Element Cu, Element F, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Cu1 F6,6.0,1
mp-1114044,KRb2DyCl6,-2.466919112391666,4,"[Element Cl, Element Dy, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Dy1 Cl6,6.0,1
mp-1114041,KRb2ErCl6,-2.471317664225,4,"[Element Cl, Element Er, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Er1 Cl6,6.0,1
mp-1114042,KRb2EuCl6,-2.267908983725,4,"[Element Cl, Element Eu, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Eu1 Cl6,6.0,1
mp-561067,KRb2FeF6,-2.934297378224999,4,"[Element F, Element Fe, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Fe1 F6,6.0,1
mp-1114039,KRb2GaBr6,-1.657864739974999,4,"[Element Br, Element Ga, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Ga1 Br6,6.0,1
mp-1114040,KRb2GaCl6,-1.9732660529750001,4,"[Element Cl, Element Ga, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Ga1 Cl6,6.0,1
mp-13190,KRb2GaF6,-3.066574973975,4,"[Element F, Element Ga, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Ga1 F6,6.0,1
mp-1114181,KRb2GaI6,-1.212657048975,4,"[Element Ga, Element I, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Ga1 I6,6.0,1
mp-1114037,KRb2GdCl6,-2.459143542224999,4,"[Element Cl, Element Gd, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Gd1 Cl6,6.0,1
mp-1114122,KRb2InBr6,-1.696922905891666,4,"[Element Br, Element In, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 In1 Br6,6.0,1
mp-989529,KRb2InCl6,-1.9947973678916662,4,"[Element Cl, Element In, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 In1 Cl6,6.0,1
mp-1078205,KRb2InF6,-2.985904078891666,4,"[Element F, Element In, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 In1 F6,6.0,1
mp-1114178,KRb2InI6,-1.2650520168916661,4,"[Element I, Element In, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 In1 I6,6.0,1
mp-1113764,KRb2IrF6,-2.536821479225,4,"[Element F, Element Ir, Element K, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Ir1 F6,6.0,1
mp-1114123,KRb2LaCl6,-2.472246867725,4,"[Element Cl, Element K, Element La, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 La1 Cl6,6.0,1
mp-1114035,KRb2LuCl6,-2.472833003891666,4,"[Element Cl, Element K, Element Lu, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Lu1 Cl6,6.0,1
mp-1113757,KRb2MnF6,-2.9262401500181032,4,"[Element F, Element K, Element Mn, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Mn1 F6,6.0,1
mp-554168,KRb2MoF6,-2.961774015224999,4,"[Element F, Element K, Element Mo, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Mo1 F6,6.0,1
mp-1113891,KRb2NbF6,-2.987359461224999,4,"[Element F, Element K, Element Nb, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Nb1 F6,6.0,1
mp-555464,KRb2NiF6,-2.595287777225,4,"[Element F, Element K, Element Ni, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Ni1 F6,6.0,1
mp-1113755,KRb2PdF6,-2.475685042225,4,"[Element F, Element K, Element Pd, Element Rb]",Cubic,Fm-3m,10,K1 Rb2 Pd1 F6,6.0,1
mp-14036,KRb2RhF6,-2.625337121225,4,"[Element F, Element K, Element Rb, Element Rh]",Cubic,Fm-3m,10,K1 Rb2 Rh1 F6,6.0,1
mp-1113753,KRb2RuF6,-2.609928074225,4,"[Element F, Element K, Element Rb, Element Ru]",Cubic,Fm-3m,10,K1 Rb2 Ru1 F6,6.0,1
mp-1114120,KRb2ScBr6,-2.068770993725,4,"[Element Br, Element K, Element Rb, Element Sc]",Cubic,Fm-3m,10,K1 Rb2 Sc1 Br6,6.0,1
mp-1114036,KRb2ScCl6,-2.409211286725,4,"[Element Cl, Element K, Element Rb, Element Sc]",Cubic,Fm-3m,10,K1 Rb2 Sc1 Cl6,6.0,1
mp-9349,KRb2ScF6,-3.5572896317250002,4,"[Element F, Element K, Element Rb, Element Sc]",Cubic,Fm-3m,10,K1 Rb2 Sc1 F6,6.0,1
mp-1110633,KRb2ScI6,-1.586508878724999,4,"[Element I, Element K, Element Rb, Element Sc]",Cubic,Fm-3m,10,K1 Rb2 Sc1 I6,6.0,1
